Name,B,F,Var,HD,HIP,RA,Dec,"vis.
mag.","abs.
mag.",Dist. (ly),Sp. class,Notes
,,,,186901,97228,19h 45m 39.65s,+36° 05′ 27.6″,6.38,-2.43,1884,B9.5V,
,,,,194069,100434,20h 22m 03.06s,+41° 07′ 55.7″,6.38,-2.01,1552,G5II+...,
,,,,195066,100808,20h 26m 23.46s,+56° 38′ 19.2″,6.38,0.26,547,B9V,
,,,,185114,96316,19h 35m 01.23s,+52° 30′ 07.6″,6.39,1.14,365,K0,
V2090 Cyg,,,V2090,186702,97142,19h 44m 38.17s,+34° 24′ 51.0″,6.39,-0.64,830,M1III,
,,,,190227,98701,20h 02m 48.81s,+31° 57′ 31.7″,6.39,-1.31,1128,K1III,
,,,,194951,100866,20h 27m 07.77s,+34° 19′ 44.7″,6.39,-3.01,2470,F1II,
,,,,203454,105406,21h 21m 01.44s,+40° 20′ 44.1″,6.39,4.27,87,F8V,
,,,,207119,107398,21h 45m 12.40s,+52° 16′ 03.3″,6.4,-3.2,2717,K5Ib,
,,,,198237,102585,20h 47m 20.77s,+45° 34′ 48.0″,6.41,-1.61,1309,K3III,
V2173 Cyg,,,V2173,208727,108348,21h 57m 02.20s,+48° 40′ 07.0″,6.42,,985,B8V,
V1351 Cyg,,,V1351,186532,96919,19h 42m 04.13s,+55° 27′ 47.9″,6.42,-0.44,767,M5IIIa,
V1765 Cyg,,,V1765,187459,97485,19h 48m 50.60s,+33° 26′ 14.3″,6.42,-2.74,2218,B0.5Ibvar,β Lyr variable
,,,,198820,102993,20h 52m 00.39s,+32° 50′ 56.1″,6.42,-2.47,1952,B3III,
,,,,185268,96503,19h 37m 09.62s,+29° 20′ 01.4″,6.43,-0.71,874,B5V,
,,,,195506,101133,20h 29m 59.87s,+45° 55′ 41.5″,6.43,0.91,415,K2+...,
,,,,185435,96546,19h 37m 40.82s,+35° 01′ 21.2″,6.44,-2.11,1672,K5,
,,,,189377,98253,19h 57m 56.12s,+42° 15′ 38.9″,6.44,-1.51,1268,A3V,
,,,,194882,100714,20h 25m 05.00s,+59° 36′ 00.4″,6.44,-0.88,948,A3III,
,,,,207088,107445,21h 45m 44.45s,+35° 51′ 26.2″,6.44,0.51,499,G8III,
,,,,197101,101900,20h 39m 00.19s,+56° 00′ 17.8″,6.45,0.88,424,F2Vn,
,,,,202654,104962,21h 15m 37.18s,+47° 58′ 26.4″,6.45,-1.94,1552,B4IV,
,,,,203358,105390,21h 20m 50.01s,+32° 27′ 08.4″,6.45,2.13,239,G8IV,
,,,,189253,98146,19h 56m 45.16s,+50° 54′ 09.0″,6.46,1.3,350,A1V,
V1773 Cyg,,,V1773,193536,100142,20h 18m 49.67s,+46° 19′ 20.0″,6.46,-3.09,2650,B2V,
,,,,201836,104537,21h 10m 30.96s,+47° 41′ 32.0″,6.46,-1.86,1502,B6IV,
HD 203857,,,,203857,105637,21h 23m 48.39s,+37° 21′ 05.4″,6.46,-0.79,921,K5,has a possible planet
,,,,185264,96396,19h 35m 55.95s,+50° 14′ 18.7″,6.47,0.11,609,G9III,
,,,,185657,96572,19h 37m 56.68s,+49° 17′ 02.6″,6.47,0.53,503,G6V,
,,,,192538,99719,20h 14m 04.87s,+36° 36′ 17.6″,6.47,-0.98,1009,A0V,
,,,,192987,99929,20h 16m 28.15s,+37° 03′ 23.0″,6.47,-1.25,1140,B6III,
,,,,195690,101268,20h 31m 36.27s,+34° 19′ 49.8″,6.47,3.2,147,F2,
,,,,200030,103596,20h 59m 24.61s,+42° 19′ 28.0″,6.47,-0.39,767,B9,
X Cyg,,,X,197572,102276,20h 43m 24.20s,+35° 35′ 16.1″,6.48,-2.68,2218,G8Ib,Cepheid variable
,,,,207673,107749,21h 49m 40.10s,+41° 08′ 55.7″,6.48,-5.62,8579,A2Ib,
V1276 Cyg,,,V1276,186357,96988,19h 42m 49.10s,+29° 19′ 54.0″,6.49,,266,F1III,δ Sct variable
,,,,191892,99294,20h 09m 22.37s,+56° 01′ 36.7″,6.49,-1.41,1240,K0,
V1584 Cyg,,,V1584,193722,100250,20h 19m 56.04s,+46° 50′ 14.3″,6.49,-1.38,1221,B9p Si,α2CVn variable
,,,,194668,100651,20h 24m 32.36s,+53° 33′ 06.9″,6.49,-1.77,1462,B9.5III,
,,,,196134,101467,20h 33m 48.56s,+41° 46′ 22.2″,6.5,1.56,317,K0III-IV,
,,,,198624,102804,20h 49m 37.69s,+50° 07′ 37.5″,6.5,-1.32,1194,F7V: comp,
,,,,200465,103822,21h 02m 20.96s,+39° 30′ 32.5″,6.5,-1.68,1411,A1V comp,
,,,,200595,103871,21h 02m 48.62s,+45° 50′ 56.0″,6.5,-1.59,1353,B3Vn,
HD 185269,,,,185269,96507,19h 37m 11.74s,+28° 29′ 59.5″,6.67,3.29,155,G0IV,has a planet (b)
HD 197037,,,,197037,101948,20h 39m 33s,+42° 14′ 55″,6.81,,108,F7V,has a planet (b)
WR 136,,,,192163,99546,20h 12m 06.54s,+38° 21′ 17.8″,7.48,-3.57,5279,WN6,Wolf–Rayet Star
HD 187123,,,,187123,97336,19h 46m 58.11s,+34° 25′ 10.3″,7.86,4.46,163,G5,has two planets (b & c)
χ Cyg,χ,,,187796,97629,19h 50m 33.94s,+32° 54′ 50.9″,7.91,2.78,346,"S7,1e:","Mira variable; *V*max = 3.62m, *V*min = 15.00m"
HD 191806,,,,191806,99306,20h 09m 28.3s,+52° 16′ 35″,8.09,,,,has a planet (b)
R Cyg,,,,185456,,19h 36m 49.38s,+50° 11′ 59.5″,8.15,,,S...,Mira variable
RT Cyg,,,,186686,97068,19h 43m 37.90s,+48° 46′ 39.0″,8.45,-1.85,3749,M3e,Mira variable
U Cyg,,,U,193680,100219,20h 19m 36.40s,+47° 53′ 38.0″,8.77,-1,2938,R....,Mira variable
Cygnus X-1,,,,226868,98298,19h 58m 21.68s,+35° 12′ 05.8″,8.95,-2.23,>6000,O9.7Iab,V1357 Cyg; X-ray binary one component being a black hole
47 Cyg B,,47,,196094,,20h 33m 52.50s,+35° 13′ 07.0″,9.4,,,K2Ib+...,component of 47 Cyg system
Kepler-409,,,,,,19h 34m 43.0s,+46° 51′ 10″,9.44,,218,,has a transiting planet (b)
HAT-P-11,,,,,,19h 50m 50.25s,+48° 04′ 51.1″,9.59,6.69,123,K4,has a transiting planet (b)
Kepler-68,,,,,,19h 24m 08.0s,+49° 02′ 25″,10.1,,440,,"has three transiting planets (b, c and d)"
Kepler-96,,,,,,19h 48m 16.7s,+40° 31′ 30″,10.3,,,,has a transiting planet (b)
Campbell's star,,,,184738,96295,19h 34m 45.24s,+30° 30′ 58.9″,10.45,,,WC...,V1966 Cyg
HAT-P-7,,,,,,19h 28m 59s,+47° 58′ 10″,10.5,,1044,F8,has a transiting planet (b)
HAT-P-17,,,,,,21h 38m 09s,+30° 29′ 19″,10.54,,293.5,G0,has two planets (b & c)
Kepler-50,,,,,,19h 12m 24.0s,+50° 02′ 01″,11,,,,has two transiting planets (b and c)
WASP-48,,,,,,19h 24m 39s,+55° 28′ 23″,11.06,,,,has a transiting planet (b)
Kepler-449,,,,,,19h 34m 55.9s,+41° 54′ 03″,11.41,,,,has two transiting planets (b & c)
Kepler-448,,,,,,19h 49m 48.9s,+41° 00′ 40″,11.51,,1389,,has a transiting planet (b)
Kepler-22,,,,,,19h 16m 52.2s,+47° 53′ 4.2″,11.66,,590,G5,has a transiting planet (b) in its habitable zone
Kepler-450,,,,,,19h 41m 56.8s,+51° 00′ 49″,11.68,,,,"has three transiting planets (b, c & d)"
Kepler-462,,,,,,19h 59m 17.0s,+43° 48′ 51″,11.73,,,,has two transiting planets (b & c)
Kepler-145,,,,,,19h 25m 33.0s,+44° 31′ 45″,11.9,,,,has a transiting planet (b & c)
Kepler-36,,,,,,19h 25m 00.0s,+49° 13′ 55″,12,,,,has two transiting planets (b and c)
Kepler-78,,,,,,19h 34m 58.0s,+44° 26′ 54″,12,,,G,has a transiting planet (b)
Kepler-63,,,,,,19h 16m 54.0s,+49° 32′ 54″,12.02,,652,,has a transiting planet (b)
Kepler-89,,,,,,19h 49m 20.0s,+41° 53′ 28″,12.4,,,,"has four transiting planets (b, c, d and e)"
Kepler-411,,,,,,19h 10m 25.3s,+49° 31′ 24″,12.5,,,,has two transiting planets (b and c)
Kepler-539,,,,,,19h 56m 29.0s,+41° 52′ 00″,12.5,,,G2V,has two transiting planets (b and c)
Kepler-406,,,,,,19h 27m 23.5s,+44° 58′ 06″,12.52,,,,has two transiting planets (b and c)
Kepler-106,,,,,,20h 03m 27.4s,+44° 20′ 15″,12.88,,,,"has four transiting planets (b, c, d & e)"
Kepler-289,,,,,,19h 49m 51.7s,+42° 52′ 58″,12.9,,2283,,"has three transiting planets (b, c & d)"
Kepler-56,,,,,,19h 35m 02.0s,+41° 52′ 19″,13,,,,"has three transiting planets (b, c and d)"
Kepler-432,,,,,,19h 33m 08.0s,+48° 17′ 09″,13,,2851,K2III,has two transiting planets (b and c)
Kepler-48,,,,,,19h 56m 33.0s,+40° 56′ 56″,13.04,,,,"has four transiting planets (b, c, d & e)"
Kepler-452,,,,,,19h 44m 0.9s,+44° 16′ 39.2″,13.426,,1400,G2V,has at least one transiting planet (Kepler-452b)
Kepler-113,,,,,,19h 11m 59.5s,+50° 56′ 40″,13.46,,,,has two transiting planets (b & c)
Kepler-69,,,,,,19h 33m 03.0s,+44° 52′ 08″,13.7,,,G4V,has two transiting planets (b & c)
Kepler-114,,,,,,19h 36m 29.0s,+48° 20′ 58″,13.7,,,,"has three transiting planets (b, c & d)"
Kepler-6,,,,,,19h 47m 20.94s,+48° 14′ 23.9″,13.8,4.4,2522,G4,has a transiting planet (b)
Kepler-5,,,,,,19h 57m 37.68s,+50° 02′ 06.2″,13.9,3.3,4167,F8,has a transiting planet (b)
Kepler-23,,,,,,19h 36m 52.0s,+49° 28′ 45″,14,,,,"has three transiting planets (b, c and d)"
Kepler-76,,,,,,19h 36m 46.0s,+39° 37′ 08″,14,,,,has a transiting planet (b)
Kepler-33,,,,,,19h 16m 19.0s,+46° 00′ 19″,14,,,,"has five transiting planets (b, c, d, e and f)"
Kepler-419,,,,,,19h 41m 40.0s,+51° 11′ 05″,14,,,,has two transiting planets (b & c)
Kepler-307,,,,,,19h 51m 11.0s,+40° 25′ 04″,14.1,,,,has two transiting planets (b & c)
Kepler-79,,,,,,20h 02m 04.1s,+44° 22′ 54″,14.11,,,,"has four transiting planets (b, c, d & e)"
Kepler-11,,,,,,19h 48m 28s,+41° 54′ 33″,14.2,,1999,G,"has six transiting planets (b, c, d, e, f & g)"
Kepler-74,,,,,,19h 32m 22.0s,+41° 21′ 20″,14.23,,4338,F8V,has a transiting planet (b)
Kepler-39,,,,,,19h 47m 50.0s,+46° 02′ 04″,14.3,,3914,F7IV,has a transiting planet (b)
Kepler-210,,,,,,19h 30m 01.0s,+43° 04′ 59″,14.4,,,K,has two transiting planets (b & c)
Kepler-424,,,,,,19h 54m 30.0s,+48° 34′ 39″,14.5,,,,has two transiting planets (b & c)
Kepler-41,,,,,,19h 38m 03.0s,+45° 58′ 54″,14.5,,2381,G2V,has a transiting planets (b)
Kepler-40,,,,,,19h 47m 15.0s,+47° 31′ 36″,14.76,,8806,F5IV,has a transiting planet (b)
Kepler-437,,,,,,19h 49m 23.0s,+44° 01′ 37″,14.8,,1360,,has a transiting planet (b)
Kepler-70,,,,,,19h 45m 25.0s,+41° 05′ 34″,14.87,,3849,sdB,has two transiting planets (b & c)
Kepler-418,,,,,,19h 37m 44.0s,+38° 21′ 20″,15,,,,has two transiting planets (b and c)
Kepler-85,,,,,,19h 23m 54.0s,+45° 17′ 25″,15,,,,"has four transiting planets (b, c, d & e)"
Kepler-87,,,,,,19h 51m 40.0s,+46° 57′ 54″,15,,,,has two transiting planets (b and c)
Kepler-51,,,,,,19h 45m 55.0s,+49° 56′ 16″,15,,,,"has three transiting planets (b, c and d)"
Kepler-77,,,,,,19h 18m 25.9s,+44° 20′ 44″,15,,1859,G5V,has a transiting planet (b)
Kepler-80,,,,,,19h 44m 27.0s,+39° 58′ 44″,15,,,,"has five transiting planets (b, c, d, e and f)"
Kepler-61,,,,,,19h 41m 13.0s,+42° 28′ 31″,15,,,K7V,has a transiting planet (b)
Kepler-44,,,,,,20h 00m 25.0s,+45° 45′ 44″,15,,7339,G2IV,has a transiting planet (b)
Kepler-84,,,,,,19h 53m 00.5s,+40° 29′ 46″,15.03,,,,"has five transiting planets (b, c, d, e & f)"
Kepler-58,,,,,,19h 45m 26.0s,+39° 06′ 55″,15.3,,,,"has three transiting planets (b, c and d)"
Kepler-66,,,,,,19h 35m 56.0s,+46° 41′ 16″,15.3,,3611,GOV,has a transiting planet (b)
Kepler-46,,,,,,19h 17m 05.0s,+42° 36′ 15″,15.3,,2795,,"has three transiting planets (b, c & d)"
Kepler-71,,,,,,19h 39m 27.7s,+46° 17′ 09″,15.39,,,,has a transiting planet (b)
Kepler-49,,,,,,19h 29m 11.0s,+40° 35′ 30″,15.5,,,,"has four transiting planets (b, c, d and e)"
Kepler-57,,,,,,19h 34m 34.0s,+44° 39′ 25″,15.5,,,,has two transiting planets (b and c)
Kepler-31,,,,,,19h 36m 06.0s,+45° 51′ 11″,15.5,,,,"has three transiting planets (b, c and d)"
Kepler-29,,,,,,19h 53m 24.0s,+47° 29′ 28″,15.5,,,,has two transiting planets (b and c)
Kepler-81,,,,,,19h 34m 32.9s,+42° 49′ 30″,15.56,,,,"has three transiting planets (b, c & d)"
Kepler-186,,,,,,19h 54m 36.651s,+43° 57′ 18.06″,~15.65,,492+/-59,M1V,"has five transiting planets (b, c, d, e and f)"
Kepler-305,,,,,,19h 56m 54.0s,+40° 20′ 35″,15.8,,,,has two transiting planets (b & c)
Kepler-32,,,,,,19h 51m 22s,+46° 34′ 27″,16,,,,"has five transiting planets (b, c, d, e and f)"
Kepler-42,,,,,,19h 28m 53.0s,+44° 37′ 10″,16.12,,126,,"has three transiting planets (b, c and d)"
Kepler-443,,,,,,19h 14m 27.0s,+49° 58′ 07″,16.2,,2541,,has a transiting planet (b)
Kepler-54,,,,,,19h 39m 06.0s,+43° 03′ 23″,16.3,,,,"has three transiting planets (b, c and d)"
Kepler-436,,,,,,20h 06m 53.0s,+44° 24′ 43″,16.3,,2016,,has two transiting planets (b and c)
Kepler-67,,,,,,19h 36m 37.0s,+46° 09′ 59″,16.4,,3611,G9V,has a transiting planet (b)
Kepler-45,,,,,,19h 31m 30.0s,+41° 03′ 51″,16.88,,1086,M,has a transiting planet (b)
V1500 Cyg,,,V1500,,,21h 11m 36.61s,+48° 09′ 01.9″,17.1,,,,Nova Cygni 1975; *V*max = 2.0m
Kepler-445,,,,,,19h 54m 57.0s,+46° 29′ 55″,18,,294,,"has three transiting planet (b, c & c)"
V476 Cyg,,,V476,,,19h 58m 24.57s,+53° 37′ 07.1″,,,200,,Nova Cygni 1920; *V*max = 2.0m
V1668 Cyg,,,V1668,,,21h 42m 35.22s,+44° 01′ 54.9″,,,,,Nova Cygni 1978; *V*max = 6.0m
AFGL 2591,,,,,,20h 29m 24.9s,+40° 11′ 21″,,,3261.6,,associated Rfn Nebula
PSR B2016+28,,,,,,20h 18m 03.92s,+29° 39′ 55.2″,,,,,pulsar
V1974 Cyg,,,V1974,,,20h 30m 31.61s,+52° 37′ 51.3″,,,,,Nova Cygni 1992; *V*max = 4.5m
Kepler-47,,,,,,19h 41m 11.5s,+46° 55′ 12″,,,,,The star A has two transiting planets (b and c).
"Table legend: 
[TABLE]",,,,,,,,,,,,
