Name,B,F,Var,HD,HIP,RA,Dec,"vis.
mag.","abs.
mag.",Dist. (ly),Sp. class,Notes
HD 143248,,,,143248,78445,16h 00m 53.70s,−40° 26′ 08.0″,6.21,0.93,370,A0V,
HD 137919,,,,137919,75915,15h 30m 21.31s,−41° 55′ 08.3″,6.23,0.29,503,B9V,
HD 138204,,,,138204,76063,15h 32m 04.22s,−38° 37′ 20.5″,6.23,2.58,175,A3III,
HD 138923,,,,138923,76395,15h 36m 11.38s,−33° 05′ 33.9″,6.26,1,367,B8/B9V,
HD 133550,,,,133550,73901,15h 06m 13.95s,−36° 15′ 52.5″,6.27,-1.84,1364,K5III,
HD 142542,,,,142542,78058,15h 56m 14.00s,−31° 47′ 09.2″,6.29,2.77,165,F3/F5V,
HD 130073,,,,130073,72338,14h 47m 32.11s,−43° 33′ 24.4″,6.3,-0.06,609,K1III,
HD 135730,,,,135730,74875,15h 18m 09.39s,−41° 03′ 40.1″,6.3,1.78,262,Am,
HD 142889,,,,142889,78236,15h 58m 30.81s,−37° 30′ 13.8″,6.31,-0.06,612,K0III,
HD 134597,,,,134597,74418,15h 12m 31.23s,−48° 13′ 08.0″,6.32,0.52,471,K2III,
HD 143404,,,,143404,78486,16h 01m 19.55s,−31° 53′ 20.9″,6.33,0.2,550,K4III,
HD 131923,,,,131923,73241,14h 58m 08.81s,−48° 51′ 43.9″,6.34,4.39,80,G5V,
HD 139613,,,,139613,76739,15h 40m 15.56s,−31° 12′ 49.3″,6.35,-0.1,635,K3III,
HD 138564,,,,138564,76234,15h 34m 20.87s,−39° 20′ 56.8″,6.36,1.12,364,B9V,
HD 128617,,,,128617,71658,14h 39m 24.64s,−49° 03′ 18.1″,6.37,2.64,182,F3IV,
GM Lup,,,GM,133220,73764,15h 04m 42.90s,−40° 51′ 40.5″,6.38,-0.18,640,M6III,"semiregular variable, *V*max = 6.38m, *V*min = 6.7m"
HD 141832,,,,141832,77729,15h 52m 12.89s,−29° 53′ 10.8″,6.38,1.86,263,K0III,"suspected variable, Δ*V* = 0.07m"
HD 126759,,,,126759,70809,14h 28m 51.93s,−47° 59′ 31.3″,6.4,0.51,491,Ap...,suspected variable
HD 133518,,,,133518,73966,15h 06m 55.97s,−52° 01′ 47.1″,6.4,-1.07,1016,B3III,
HD 138395,,,,138395,76165,15h 33m 24.29s,−40° 29′ 26.5″,6.4,0.04,610,K0III,
HD 125809,,,,125809,70320,14h 23m 15.36s,−47° 25′ 01.0″,6.41,-3.57,3228,G5Ib,
HD 140861,,,,140861,77350,15h 47m 25.64s,−40° 11′ 38.8″,6.41,0.89,414,G8III/IVp..,
HD 126093,,,,126093,70451,14h 24m 40.84s,−44° 18′ 39.7″,6.43,0.53,494,K0/K1III,
HD 129624,,,,129624,72135,14h 45m 18.85s,−51° 18′ 53.6″,6.44,-1.23,1116,K4III,
HD 134444,,,,134444,74336,15h 11m 34.82s,−45° 16′ 39.0″,6.44,1.06,389,K1III,
HD 135468,,,,135468,74775,15h 16m 55.08s,−46° 12′ 08.3″,6.44,2.81,174,F6V,
